Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches_shooting,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches_passing,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Matches_possession,nombre_normalizado,xG,xA,npxG,xGChain,xGBuildup,Pos_Principal,KPI_Goles_90,KPI_npxG_90,KPI_G_menos_xG_90,KPI_Conversion_Tiros,KPI_Regates_Exitosos_Pct,KPI_Asistencias_90,KPI_xA_90,KPI_PasesClave_90,KPI_DistPaseProgresivo_90,KPI_DistConduccionProgresiva_90,KPI_PasesCompletados_Pct,KPI_AccionesDefensivas_90,KPI_DuelosGanados_Pct,KPI_Despejes_90,KPI_Bloqueos_90,KPI_Errores_90
1264,Joelinton,br BRA,MF,Newcastle,eng Premier League,28.0,1996.0,27,23,1951.0,21.7,2.0,1.0,3,2,0,0,10,0,0.09,0.05,0.14,0.09,0.14,Matches,2,32,11,34.4,1.48,0.51,0.06,0.18,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,23,,,,,,,,,,,28,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,joelinton,2.178690475411713,1.86137386225164,2.178690475411713,10.018592189997436,7.250156426802278,MF,0.09216589861751152,0.10040048273786696,-0.008234584120355444,0.06,,0.04608294930875576,0.08577759733878526,,,,,,,,,
1265,Jofre,es ESP,MF,Espanyol,es La Liga,24.0,2001.0,26,9,930.0,10.3,1.0,0.0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,Matches,1,23,7,30.4,2.23,0.68,0.04,0.14,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,6,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jofre,2.1467764284461737,1.4310225043445826,2.1467764284461737,4.282202575355768,1.191993448883295,MF,0.0970873786407767,0.20842489596564792,-0.11133751732487122,0.04,,0.0,0.138934223722775,,,,,,,,,
1267,Ísak Jóhannesson,is ISL,MF,Köln,de Bundesliga,22.0,2003.0,31,21,1809.0,20.1,1.0,2.0,3,1,0,0,6,0,0.05,0.1,0.15,0.05,0.15,Matches,1,14,5,35.7,0.7,0.25,0.07,0.2,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,15,,,,,,,,,,,8,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,isak johannesson,,,,,,MF,0.04975124378109452,,,0.07,,0.09950248756218905,,,,,,,,,,
1270,Brennan Johnson,wls WAL,"MF,FW",Tottenham,eng Premier League,24.0,2001.0,16,6,610.0,6.8,2.0,0.0,2,2,0,0,2,0,0.3,0.0,0.3,0.3,0.3,Matches,2,6,2,33.3,0.89,0.3,0.33,1.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,9,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,brennan johnson,2.5934192165732384,1.281047284603119,2.5934192165732384,5.23962683416903,1.934015018865466,MF,0.29411764705882354,0.3813851789078292,-0.08726753184900564,0.33,,0.0,0.18838930655928218,,,,,,,,,
1271,Brennan Johnson,wls WAL,"MF,FW",Crystal Palace,eng Premier League,24.0,2001.0,18,13,1112.0,12.4,0.0,1.0,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,Matches,0,17,3,17.6,1.38,0.24,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,7,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,brennan johnson,2.5934192165732384,1.281047284603119,2.5934192165732384,5.23962683416903,1.934015018865466,MF,0.0,0.20914671101397084,-0.20914671101397084,0.0,,0.08064516129032258,0.10331026488734829,,,,,,,,,
1273,Sam Johnstone,eng ENG,GK,Wolves,eng Premier League,32.0,1993.0,12,12,1080.0,12.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,1,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,sam johnstone,0.0,0.0,0.0,0.3188386699184775,0.3188386699184775,GK,,,,,,,,,,,,,,,,
1274,Curtis Jones,eng ENG,"MF,DF",Liverpool,eng Premier League,24.0,2001.0,34,18,1937.0,21.5,1.0,2.0,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches,1,22,7,31.8,1.02,0.33,0.05,0.14,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,23,,,,,,,,,,,18,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,curtis jones,2.4063171884045005,2.8340956876054406,2.4063171884045005,10.620183551684022,7.237103626132011,MF,0.046511627906976744,0.11192172969323258,-0.06541010178625584,0.05,,0.09302325581395349,0.13181840407467166,,,,,,,,,
1276,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,28.0,1997.0,25,16,1636.0,18.2,1.0,5.0,6,1,0,0,4,1,0.06,0.28,0.33,0.06,0.33,Matches,1,7,2,28.6,0.39,0.11,0.14,0.5,0,0,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,19,,,,,,,,,,,17,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,frenkie de jong,1.0822599418461325,5.096247639507055,1.0822599418461325,20.46468347683549,16.202723745256662,MF,0.054945054945054944,0.05946483196956772,-0.004519777024512775,0.14,,0.27472527472527475,0.28001360656632174,,,,,,,,,
1278,Josan,es ESP,"MF,DF",Elche,es La Liga,35.0,1989.0,19,4,565.0,6.3,0.0,3.0,3,0,0,0,2,0,0.0,0.48,0.48,0.0,0.48,Matches,0,3,1,33.3,0.48,0.16,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,8,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,josan,0.2787706330418587,2.917447838932276,0.2787706330418587,4.811085230670869,2.106689431704581,MF,0.0,0.04424930683204106,-0.04424930683204106,0.0,,0.4761904761904762,0.4630869585606788,,,,,,,,,
1279,Mateo Joseph,es ESP,"MF,FW",Mallorca,es La Liga,21.0,2003.0,29,19,1699.0,18.9,2.0,3.0,5,2,0,0,2,0,0.11,0.16,0.26,0.11,0.26,Matches,2,33,14,42.4,1.75,0.74,0.06,0.14,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,19,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mateo joseph,5.396834125742316,1.590326721780002,5.396834125742316,7.219164989888668,1.723413680680096,MF,0.10582010582010583,0.28554677913980514,-0.1797266733196993,0.06,,0.15873015873015875,0.0841442709936509,,,,,,,,,
1282,Abdulai Juma Bah,sl SLE,DF,Nice,fr Ligue 1,19.0,2006.0,26,22,1958.0,21.8,0.0,0.0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,Matches,0,7,2,28.6,0.32,0.09,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,18,,,,,,,,,,,30,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,abdulai juma bah,1.1328875198960304,1.5613946039229631,1.1328875198960304,5.29360275901854,4.628072407096624,DF,0.0,0.05196731742642341,-0.05196731742642341,0.0,,0.0,0.07162360568453958,,,,,,,,,
1283,Anthony Jung,de GER,DF,Freiburg,de Bundesliga,33.0,1991.0,12,4,526.0,5.8,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,0,1,0,0.0,0.17,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,1,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,anthony jung,0.036658052355051,0.2247737990692258,0.036658052355051,1.299984865821898,1.1594009175896645,DF,0.0,0.006320353854319138,-0.006320353854319138,0.0,,0.0,0.03875410328779755,,,,,,,,,
1284,Eli Junior Kroupi,fr FRA,"MF,FW",Bournemouth,eng Premier League,19.0,2006.0,33,21,1672.0,18.6,13.0,0.0,13,11,2,2,5,0,0.7,0.0,0.7,0.59,0.59,Matches,13,52,22,42.3,2.8,1.18,0.25,0.59,2,2,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,6,,,,,,,,,,,9,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,eli junior kroupi,8.849121669307351,1.81576990429312,7.326783983036876,11.65668847411871,5.08306846767664,MF,0.6989247311827956,0.39391311736757395,0.2231655016501424,0.25,,0.0,0.09762203786522149,,,,,,,,,
1285,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,es La Liga,24.0,2001.0,28,28,2520.0,28.0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,luiz lucio reis junior,0.0,0.0,0.0,6.171994894742966,6.171994894742966,GK,,,,,,,,,,,,,,,,
1287,Hamed Junior Traorè,ci CIV,MF,Marseille,fr Ligue 1,25.0,2000.0,13,7,619.0,6.9,2.0,1.0,3,2,0,0,1,0,0.29,0.15,0.44,0.29,0.44,Matches,2,13,6,46.2,1.89,0.87,0.15,0.33,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,7,,,,,,,,,,,5,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,hamed junior traore,0.0,0.0955900996923446,0.0,0.0955900996923446,0.0,MF,0.2898550724637681,0.0,0.2898550724637681,0.15,,0.14492753623188406,0.01385363763657168,,,,,,,,,
1288,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,25.0,2000.0,36,32,2815.0,31.3,16.0,5.0,21,12,4,5,8,0,0.51,0.16,0.67,0.38,0.54,Matches,16,100,46,46.0,3.2,1.47,0.16,0.35,4,5,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,15,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,vinicius junior,14.403762575238945,7.155190063640475,10.687374416738749,23.04617050290108,8.551076833158731,FW,0.5111821086261981,0.34144966187663733,0.05099800079108802,0.16,,0.1597444089456869,0.22860032152205992,,,,,,,,,
1290,James Justin,eng ENG,"DF,MF",Leeds United,eng Premier League,27.0,1998.0,29,21,1901.0,21.1,2.0,1.0,3,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches,2,24,6,25.0,1.14,0.28,0.08,0.33,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,38,,,,,,,,,,,26,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,james justin,2.5627669915556908,2.572751060128212,2.5627669915556908,5.141626592725515,2.756110928952694,DF,0.0947867298578199,0.12145815125856353,-0.026671421400743637,0.08,,0.04739336492890995,0.12193132986389629,,,,,,,,,
1291,Ferran Jutglà,es ESP,FW,Celta Vigo,es La Liga,26.0,1999.0,30,21,1652.0,18.4,9.0,3.0,12,9,0,0,4,0,0.49,0.16,0.65,0.49,0.65,Matches,9,45,26,57.8,2.45,1.42,0.2,0.35,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,3,,,,,,,,,,,8,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ferran jutgla,6.59795877058059,1.5541915334761145,6.59795877058059,8.991645194590092,2.8614895455539227,FW,0.48913043478260876,0.3585847157924234,0.13054571899018536,0.2,,0.16304347826086957,0.08446693116718014,,,,,,,,,
1293,Martijn Kaars,nl NED,FW,St Pauli,de Bundesliga,26.0,1999.0,29,14,1348.0,15.0,3.0,1.0,4,2,1,1,2,0,0.2,0.07,0.27,0.13,0.2,Matches,3,23,10,43.5,1.54,0.67,0.13,0.3,1,1,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,5,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,martijn kaars,3.80478292517364,1.339794876985252,3.047006232663989,6.194270332343876,3.194861490279436,FW,0.2,0.20313374884426594,-0.05365219501157599,0.13,,0.06666666666666667,0.08931965846568346,,,,,,,,,
1294,Mohamed Kaba,gn GUI,MF,Nantes,fr Ligue 1,23.0,2001.0,12,11,918.0,10.2,0.0,2.0,2,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,Matches,0,11,6,54.5,1.08,0.59,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,15,,,,,,,,,,,14,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mohamed kaba,0.4404364861547947,0.2189672160893678,0.4404364861547947,1.6230159662663937,1.139161642640829,MF,0.0,0.04318004766223478,-0.04318004766223478,0.0,,0.19607843137254904,0.02146737412640861,,,,,,,,,
1295,Mohamed Kaba,gn GUI,MF,Lecce,it Serie A,23.0,2001.0,15,5,633.0,7.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,9,4,44.4,1.28,0.57,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,7,,,,,,,,,,,4,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mohamed kaba,0.4404364861547947,0.2189672160893678,0.4404364861547947,1.6230159662663937,1.139161642640829,MF,0.0,0.06291949802211352,-0.06291949802211352,0.0,,0.0,0.03128103086990969,,,,,,,,,
1296,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,25.0,2000.0,25,18,1751.0,19.5,4.0,0.0,4,4,0,0,5,0,0.21,0.0,0.21,0.21,0.21,Matches,4,35,12,34.3,1.8,0.62,0.11,0.33,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,17,,,,,,,,,,,26,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ozan kabak,4.639676934108138,0.4478818494826555,4.639676934108138,8.401237551122904,5.430384643375874,DF,0.20512820512820512,0.237932150467084,-0.03280394533887888,0.11,,0.0,0.022968299973469514,,,,,,,,,
1298,Christian Kabasele,be BEL,DF,Udinese,it Serie A,34.0,1991.0,30,28,2247.0,25.0,3.0,0.0,3,3,0,0,5,1,0.12,0.0,0.12,0.12,0.12,Matches,3,9,6,66.7,0.36,0.24,0.33,0.5,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,13,,,,,,,,,,,33,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,christian kabasele,1.673705168068409,0.0634109750390052,1.673705168068409,2.382569535635412,2.2685341257601976,DF,0.12,0.06694820672273635,0.05305179327726364,0.33,,0.0,0.002536439001560208,,,,,,,,,
1299,Anton Kade,de GER,"MF,FW",Augsburg,de Bundesliga,21.0,2004.0,28,18,1743.0,19.4,6.0,0.0,6,6,0,0,3,0,0.31,0.0,0.31,0.31,0.31,Matches,6,48,21,43.8,2.48,1.08,0.13,0.29,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,14,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,anton kade,6.7122930232435465,3.0941985473036766,6.7122930232435465,10.916635751724243,1.8429135736078024,MF,0.30927835051546393,0.34599448573420344,-0.03671613521873951,0.13,,0.0,0.15949477047957097,,,,,,,,,
1300,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,eng Premier League,25.0,1999.0,37,34,3133.0,34.8,1.0,0.0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,Matches,1,28,13,46.4,0.8,0.37,0.04,0.08,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,39,,,,,,,,,,,25,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ferdi kadioglu,2.019620954990387,2.244557812809944,2.019620954990387,14.008788719773293,11.695813551545143,DF,0.02873563218390805,0.058035084913516874,-0.029299452729608825,0.04,,0.0,0.06449878772442369,,,,,,,,,
1304,Arnaud Kalimuendo,fr FRA,"FW,MF",Frankfurt,de Bundesliga,23.0,2002.0,19,17,1417.0,15.7,6.0,1.0,7,6,0,0,4,0,0.38,0.06,0.44,0.38,0.44,Matches,6,30,16,53.3,1.91,1.02,0.2,0.38,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,4,,,,,,,,,,,3,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,arnaud kalimuendo,,,,,,FW,0.3821656050955414,,,0.2,,0.06369426751592357,,,,,,,,,,
1305,Pierre Kalulu,fr FRA,"DF,MF",Juventus,it Serie A,25.0,2000.0,37,37,3281.0,36.5,2.0,4.0,6,2,0,0,4,1,0.05,0.11,0.16,0.05,0.16,Matches,2,13,4,30.8,0.36,0.11,0.15,0.5,0,0,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,35,,,,,,,,,,,24,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,pierre kalulu,1.4482845412567258,5.537243762984872,1.4482845412567258,18.309088526293635,14.873174672946334,DF,0.0547945205479452,0.039679028527581525,0.015115492020363677,0.15,,0.1095890410958904,0.151705308574928,,,,,,,,,
1308,Daichi Kamada,jp JPN,MF,Crystal Palace,eng Premier League,28.0,1996.0,28,22,1902.0,21.1,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,0,19,4,21.1,0.9,0.19,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,35,,,,,,,,,,,14,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,daichi kamada,1.4871895518153906,2.585762256756425,1.4871895518153906,9.884232659824193,7.305970148183405,MF,0.0,0.07048291714764884,-0.07048291714764884,0.0,,0.0,0.122547974253859,,,,,,,,,
1309,Warren Kamanzi,no NOR,MF,Toulouse,fr Ligue 1,24.0,2000.0,24,7,870.0,9.7,1.0,1.0,2,1,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches,1,12,2,16.7,1.24,0.21,0.08,0.5,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,11,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,warren kamanzi,1.5046230126172304,0.5564930234104395,1.5046230126172304,3.678338922560215,1.8030570596456528,MF,0.10309278350515465,0.1551157744966217,-0.05202299099146706,0.08,,0.10309278350515465,0.057370414784581394,,,,,,,,,
1312,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,25.0,1999.0,18,17,1411.0,15.7,1.0,3.0,4,1,0,0,5,0,0.06,0.19,0.26,0.06,0.26,Matches,1,7,4,57.1,0.45,0.26,0.14,0.25,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,16,,,,,,,,,,,15,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,boubacar kamara,1.0521572744473815,0.7290232917293906,1.0521572744473815,5.69795267097652,4.270241666585207,MF,0.06369426751592357,0.06701638690747654,-0.0033221193915529616,0.14,,0.1910828025477707,0.046434604568750995,,,,,,,,,
1314,Hassane Kamara,ci CIV,"MF,DF",Udinese,it Serie A,31.0,1994.0,26,22,1861.0,20.7,0.0,2.0,2,0,0,0,5,0,0.0,0.1,0.1,0.0,0.1,Matches,0,16,5,31.3,0.77,0.24,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,20,,,,,,,,,,,25,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,hassane kamara,0.8897657804191113,2.513818873092532,0.8897657804191113,6.378122080117464,4.113270306959748,MF,0.0,0.04298385412652712,-0.04298385412652712,0.0,,0.0966183574879227,0.12144052527017064,,,,,,,,,
1317,Jakub Kamiński,pl POL,"MF,FW",Köln,de Bundesliga,23.0,2002.0,34,34,3016.0,33.5,7.0,3.0,10,7,0,0,4,0,0.21,0.09,0.3,0.21,0.3,Matches,7,62,25,40.3,1.85,0.75,0.11,0.28,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,27,,,,,,,,,,,25,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jakub kaminski,7.96647222340107,5.589305056259036,7.96647222340107,18.4370434358716,9.42793507874012,MF,0.208955223880597,0.23780514099704686,-0.02884991711644984,0.11,,0.08955223880597014,0.16684492705250853,,,,,,,,,
1320,Harry Kane,eng ENG,"FW,MF",Bayern Munich,de Bundesliga,32.0,1993.0,31,25,2377.0,26.4,36.0,5.0,41,26,10,11,1,0,1.36,0.19,1.55,0.98,1.17,Matches,36,119,67,56.3,4.51,2.54,0.3,0.54,10,11,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,13,,,,,,,,,,,8,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,harry kane,29.57998568098992,7.403329385444522,21.244441921822727,34.28957922756672,10.577369537204504,FW,1.3636363636363638,0.8047137091599518,0.2431823605685636,0.3,,0.1893939393939394,0.2804291433880501,,,,,,,,,
1321,Lee Kang-in,kr KOR,"MF,FW",PSG,fr Ligue 1,24.0,2001.0,27,18,1519.0,16.9,3.0,4.0,7,3,0,0,3,0,0.18,0.24,0.41,0.18,0.41,Matches,3,37,15,40.5,2.19,0.89,0.08,0.2,0,0,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,9,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,lee kang in,3.1583685893565416,6.6062276884913445,3.1583685893565416,13.055885864421723,7.922523466870189,MF,0.1775147928994083,0.18688571534654094,-0.009370922447132642,0.08,,0.2366863905325444,0.3909010466562926,,,,,,,,,
1325,Adam Karabec,cz CZE,"MF,FW",Lyon,fr Ligue 1,22.0,2003.0,21,11,922.0,10.2,1.0,0.0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,Matches,1,9,5,55.6,0.88,0.49,0.11,0.2,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,3,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,adam karabec,1.5626697093248367,2.095198465511203,1.5626697093248367,5.530647456645966,3.182189006358385,MF,0.09803921568627452,0.15320291267890557,-0.05516369699263106,0.11,,0.0,0.2054116142658042,,,,,,,,,
1326,Atakan Karazor,tr TUR,MF,Stuttgart,de Bundesliga,28.0,1996.0,28,22,1884.0,20.9,0.0,1.0,1,0,0,0,5,1,0.0,0.05,0.05,0.0,0.05,Matches,0,7,2,28.6,0.33,0.1,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,27,,,,,,,,,,,15,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,atakan karazor,1.0594271700829268,1.621204137802124,1.0594271700829268,11.42892475426197,8.954623859375715,MF,0.0,0.05069029521927879,-0.05069029521927879,0.0,,0.04784688995215311,0.0775695759713935,,,,,,,,,
1327,Dermane Karim,tg TOG,MF,Lorient,fr Ligue 1,21.0,2003.0,30,15,1365.0,15.2,1.0,2.0,3,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,Matches,1,16,2,12.5,1.05,0.13,0.06,0.5,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,17,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,dermane karim,1.3594817034900188,2.476931821554899,1.3594817034900188,6.1817604545503855,3.060548465698957,MF,0.06578947368421052,0.0894395857559223,-0.023650112071711766,0.06,,0.13157894736842105,0.16295604089176968,,,,,,,,,
1328,Lennart Karl,de GER,MF,Bayern Munich,de Bundesliga,17.0,2008.0,26,16,1281.0,14.2,5.0,5.0,10,5,0,0,1,0,0.35,0.35,0.7,0.35,0.7,Matches,5,42,21,50.0,2.95,1.48,0.12,0.24,0,0,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,15,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,lennart karl,7.12136466614902,2.79079039208591,7.12136466614902,17.725263914093375,9.104842718690634,MF,0.35211267605633806,0.5015045539541564,-0.14939187789781833,0.12,,0.35211267605633806,0.19653453465393733,,,,,,,,,
1329,Jesper Karlström,se SWE,MF,Udinese,it Serie A,30.0,1995.0,36,36,3146.0,35.0,1.0,0.0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,Matches,1,20,3,15.0,0.57,0.09,0.05,0.33,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,34,,,,,,,,,,,37,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jesper karlstrom,0.94436174351722,0.8986503640189767,0.94436174351722,7.85272366181016,6.5668018367141485,MF,0.02857142857142857,0.026981764100492002,0.001589664470936571,0.05,,0.0,0.025675724686256476,,,,,,,,,
1333,Panos Katseris,gr GRE,"MF,DF",Lorient,fr Ligue 1,24.0,2001.0,16,8,747.0,8.3,1.0,2.0,3,1,0,0,3,0,0.12,0.24,0.36,0.12,0.36,Matches,1,7,4,57.1,0.84,0.48,0.14,0.25,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,9,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,panos katseris,0.8765109218657017,2.371944934129715,0.8765109218657017,4.036447171121836,2.3180487267673016,MF,0.12048192771084336,0.10560372552598815,0.014878202184855218,0.14,,0.24096385542168672,0.28577649808791744,,,,,,,,,
1334,Mikkel Kaufmann,dk DEN,FW,Heidenheim,de Bundesliga,24.0,2001.0,16,6,537.0,6.0,1.0,1.0,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,1,11,3,27.3,1.84,0.5,0.09,0.33,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,2,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mikkel kaufmann,1.3755719233304262,1.2740651369094849,1.3755719233304262,1.907257506623864,0.1608265489339828,FW,0.16666666666666666,0.2292619872217377,-0.06259532055507104,0.09,,0.16666666666666666,0.21234418948491415,,,,,,,,,
